x1, y1, x2, y2, x3, y3, velocity1_x, velocity1_y, steering1, throttle1, velocity2_x, velocity2_y, steering2, throttle2, 
5.431028842926025, 0.7719885110855103, 7.263641834259033, 0.8110790848731995, 9.313589096069336, 1.4533032178878784, 5.588912010192871, -0.3478997051715851, 0.6412473406433139, 1.7938142279966813, 6.825429916381836, 0.8158349990844727,1.2781738306324486, 2.5772252864878227, 
7.263641834259033, 0.8110790848731995, 9.313589096069336, 1.4533032178878784, 10.502792358398438, 2.774482250213623, 6.825429916381836, 0.8158349990844727, 1.2781738306324486, 2.5772252864878227, 5.896892070770264, 3.1896393299102783,1.1815655273934738, -0.3684881278914698, 
9.313589096069336, 1.4533032178878784, 10.502792358398438, 2.774482250213623, 11.136930465698242, 4.507165431976318, 5.896892070770264, 3.1896393299102783, 1.1815655273934738, -0.3684881278914698, 3.08351731300354, 5.396661758422852,0.6500118471259002, -0.5096355104909668, 
0, 0, 0, 0, 0.0, 0.0, 3.08351731300354, 5.396661758422852, 0, 0, 1.0246847867965698, 6.047760486602783,0, 0, 
0, 0, 0.0, 0.0, 0.0737316906452179, 0.021322021260857582, 1.0246847867965698, 6.047760486602783, 0, 0, -0.012050941586494446, 0.001433602999895811,0.809781182292775, -0.421873180990781, 
0.0, 0.0, 0.0737316906452179, 0.021322021260857582, 0.3831973075866699, 0.13415038585662842, -0.012050941586494446, 0.001433602999895811, 0.809781182292775, -0.421873180990781, 0.7985473275184631, 0.21098536252975464,0.7122159678533031, -0.4288539027066938, 
0.0737316906452179, 0.021322021260857582, 0.3831973075866699, 0.13415038585662842, 0.7845330834388733, 0.3123522996902466, 0.7985473275184631, 0.21098536252975464, 0.7122159678533031, -0.4288539027066938, 1.1366225481033325, 0.4207221269607544,0.6484297837325583, -0.4241555027080104, 
0.3831973075866699, 0.13415038585662842, 0.7845330834388733, 0.3123522996902466, 1.3645440340042114, 0.7772375345230103, 1.1366225481033325, 0.4207221269607544, 0.6484297837325583, -0.4241555027080104, 1.7593903541564941, 0.8367195129394531,1.0288066477839488, -0.4234841782527919, 
0.7845330834388733, 0.3123522996902466, 1.3645440340042114, 0.7772375345230103, 1.9804973602294922, 1.6435717344284058, 1.7593903541564941, 0.8367195129394531, 1.0288066477839488, -0.4234841782527919, 1.8826332092285156, 2.069080114364624,0.8827011754782027, -0.5195309843875644, 
1.3645440340042114, 0.7772375345230103, 1.9804973602294922, 1.6435717344284058, 2.4432036876678467, 2.907999277114868, 1.8826332092285156, 2.069080114364624, 0.8827011754782027, -0.5195309843875644, 1.8649215698242188, 3.44515323638916,0.7521214775316564, -0.42812168679943624, 
1.9804973602294922, 1.6435717344284058, 2.4432036876678467, 2.907999277114868, 2.4758498668670654, 4.215588092803955, 1.8649215698242188, 3.44515323638916, 0.7521214775316564, -0.42812168679943624, 1.0723862648010254, 4.664129257202148,0.8526820129426795, -0.4520200879476133, 
2.4432036876678467, 2.907999277114868, 2.4758498668670654, 4.215588092803955, 1.998792052268982, 5.466529369354248, 1.0723862648010254, 4.664129257202148, 0.8526820129426795, -0.4520200879476133, -0.5800071358680725, 5.120136737823486,0.9716624813021365, -0.3953998162478666, 
2.4758498668670654, 4.215588092803955, 1.998792052268982, 5.466529369354248, 1.1512926816940308, 6.377291679382324, -0.5800071358680725, 5.120136737823486, 0.9716624813021365, -0.3953998162478666, -2.6927013397216797, 4.407078742980957,0.9196154656937316, -0.45424859333751866, 
1.998792052268982, 5.466529369354248, 1.1512926816940308, 6.377291679382324, 0.01214599609375, 6.945559501647949, -2.6927013397216797, 4.407078742980957, 0.9196154656937316, -0.45424859333751866, -4.317476749420166, 3.3198933601379395,0.9548193021655559, -0.413622557468301, 
1.1512926816940308, 6.377291679382324, 0.01214599609375, 6.945559501647949, -1.285735845565796, 7.0797600746154785, -4.317476749420166, 3.3198933601379395, 0.9548193021655559, -0.413622557468301, -5.388698101043701, 1.7027822732925415,1.127878176785016, -0.44695061200673103, 
0.01214599609375, 6.945559501647949, -1.285735845565796, 7.0797600746154785, -2.755385398864746, 6.667468547821045, -5.388698101043701, 1.7027822732925415, 1.127878176785016, -0.44695061200673103, -5.670151710510254, -0.2125202715396881,0.9270274959340912, -0.5022575603549078, 
-1.285735845565796, 7.0797600746154785, -2.755385398864746, 6.667468547821045, -4.041868209838867, 5.69663143157959, -5.670151710510254, -0.2125202715396881, 0.9270274959340912, -0.5022575603549078, -5.258512020111084, -2.330505132675171,0.949731063544428, -0.40226682138191205, 
-2.755385398864746, 6.667468547821045, -4.041868209838867, 5.69663143157959, -4.789517879486084, 4.128163814544678, -5.258512020111084, -2.330505132675171, 0.949731063544428, -0.40226682138191205, -3.10343599319458, -4.223505020141602,0.7791618602323459, -0.5395514399364243, 
-4.041868209838867, 5.69663143157959, -4.789517879486084, 4.128163814544678, -5.001278400421143, 2.521840810775757, -3.10343599319458, -4.223505020141602, 0.7791618602323459, -0.5395514399364243, -1.4156655073165894, -5.2710700035095215,0.5389202245617014, -0.3911439469585533, 
-4.789517879486084, 4.128163814544678, -5.001278400421143, 2.521840810775757, -4.648228645324707, 0.9992419481277466, -1.4156655073165894, -5.2710700035095215, 0.5389202245617014, -0.3911439469585533, -0.2189485728740692, -5.616058826446533,0.8755237495434283, -0.42974008980647144, 
